"Date","Price"
2020-11-12,155.514007568359
2020-11-13,156.440505981445
2020-11-16,156.552993774414
2020-11-17,156.783004760742
2020-11-18,155.272994995117
2020-11-19,155.850997924805
2020-11-20,154.970001220703
2020-11-23,154.919494628906
2020-11-24,155.90299987793
2020-11-25,159.253494262695
2020-11-27,159.766998291016
2020-11-30,158.401992797852
2020-12-01,161.003997802734
2020-12-02,160.176498413086
2020-12-03,159.336502075195
2020-12-04,158.128997802734
2020-12-07,157.899993896484
2020-12-08,158.864501953125
2020-12-09,155.210006713867
2020-12-10,155.074493408203
2020-12-11,155.820999145508
2020-12-14,157.848495483398
2020-12-15,158.255996704102
2020-12-16,162.048004150391
2020-12-17,161.804000854492
2020-12-18,160.082504272461
2020-12-21,160.309005737305
2020-12-22,160.32600402832
2020-12-23,159.26350402832
2020-12-24,158.634506225586
2020-12-28,164.197998046875
2020-12-29,166.100006103516
2020-12-30,164.292495727539
2020-12-31,162.846496582031
2021-01-04,159.331497192383
2021-01-05,160.925506591797
2021-01-06,156.919006347656
2021-01-07,158.108001708984
2021-01-08,159.134994506836
2021-01-11,155.710494995117
2021-01-12,156.04150390625
2021-01-13,158.294494628906
2021-01-14,156.373504638672
2021-01-15,155.212493896484
2021-01-19,156.037994384766
2021-01-20,163.169006347656
2021-01-21,165.349502563477
2021-01-22,164.61149597168
2021-01-25,164.699996948242
2021-01-26,166.306503295898
2021-01-27,161.628997802734
2021-01-28,161.880996704102
2021-01-29,160.309997558594
2021-02-01,167.143997192383
2021-02-02,169
2021-02-03,165.626495361328
2021-02-04,166.550003051758
2021-02-05,167.607498168945
2021-02-08,166.147003173828
2021-02-09,165.25
2021-02-10,164.328994750977
2021-02-11,163.106506347656
2021-02-12,163.885498046875
2021-02-16,163.447494506836
2021-02-17,165.432006835938
2021-02-18,166.411499023438
2021-02-19,162.494995117188
2021-02-22,159.037002563477
2021-02-23,159.725006103516
2021-02-24,157.976501464844
2021-02-25,152.858001708984
2021-02-26,154.646499633789
2021-03-01,157.307006835938
2021-03-02,154.726501464844
2021-03-03,150.25
2021-03-04,148.878494262695
2021-03-05,150.022994995117
2021-03-08,147.597503662109
2021-03-09,153.142501831055
2021-03-10,152.88200378418
2021-03-11,155.679504394531
2021-03-12,154.474502563477
2021-03-15,154.083999633789
2021-03-16,154.593002319336
2021-03-17,156.786499023438
2021-03-18,151.399505615234
2021-03-19,153.748001098633
2021-03-22,155.543502807617
2021-03-23,156.875
2021-03-24,154.353500366211
2021-03-25,152.313003540039
2021-03-26,152.601501464844
2021-03-29,153.786499023438
2021-03-30,152.764495849609
2021-03-31,154.703994750977
2021-04-01,158.050003051758
2021-04-05,161.336502075195
2021-04-06,161.190994262695
2021-04-07,163.969497680664
2021-04-08,164.964996337891
2021-04-09,168.610000610352
2021-04-12,168.969497680664
2021-04-13,170
2021-04-14,166.649993896484
2021-04-15,168.954498291016
2021-04-16,169.97200012207
2021-04-19,168.600494384766
2021-04-20,166.734497070312
2021-04-21,168.100997924805
2021-04-22,165.451995849609
2021-04-23,167.044006347656
2021-04-26,170.449996948242
2021-04-27,170.871505737305
2021-04-28,172.925003051758
2021-04-29,173.565505981445
2021-04-30,173.371002197266
2021-05-03,169.324493408203
2021-05-04,165.593505859375
2021-05-05,163.526992797852
2021-05-06,165.318496704102
2021-05-07,164.580505371094
2021-05-10,159.524505615234
2021-05-11,161.195495605469
2021-05-12,157.59700012207
2021-05-13,158.073501586914
2021-05-14,161.145004272461
2021-05-17,163.519500732422
2021-05-18,161.613998413086
2021-05-19,161.589996337891
2021-05-20,162.384002685547
2021-05-21,160.154006958008
2021-05-24,162.249496459961
2021-05-25,162.952499389648
2021-05-26,163.257995605469
2021-05-27,161.505493164062
2021-05-28,161.153503417969
2021-06-01,160.932495117188
2021-06-02,161.699493408203
2021-06-03,159.350494384766
2021-06-04,160.311004638672
2021-06-07,159.900497436523
2021-06-08,163.205505371094
2021-06-09,164.057495117188
2021-06-10,167.482498168945
2021-06-11,167.341506958008
2021-06-14,169.193496704102
2021-06-15,169.156494140625
2021-06-16,170.762496948242
2021-06-17,174.462005615234
2021-06-18,174.345001220703
2021-06-21,172.697998046875
2021-06-22,175.272003173828
2021-06-23,175.190994262695
2021-06-24,172.453994750977
2021-06-25,170.072998046875
2021-06-28,172.19450378418
2021-06-29,172.406997680664
2021-06-30,172.007995605469
2021-07-01,171.648498535156
2021-07-02,175.54899597168
2021-07-06,183.787002563477
2021-07-07,184.828994750977
2021-07-08,186.570495605469
2021-07-09,185.966995239258
2021-07-12,185.927505493164
2021-07-13,183.86799621582
2021-07-14,184.083999633789
2021-07-15,181.559997558594
2021-07-16,178.681503295898
2021-07-19,177.479507446289
2021-07-20,178.65950012207
2021-07-21,179.259994506836
2021-07-22,181.901504516602
2021-07-23,182.832000732422
2021-07-26,184.990997314453
2021-07-27,181.31950378418
2021-07-28,181.516006469727
2021-07-29,179.996002197266
2021-07-30,166.379501342773
2021-08-02,166.574005126953
2021-08-03,168.311996459961
2021-08-04,167.735992431641
2021-08-05,168.799499511719
2021-08-06,167.246994018555
2021-08-09,167.093505859375
2021-08-10,166.033996582031
2021-08-11,164.605499267578
2021-08-12,165.175003051758
2021-08-13,164.698501586914
2021-08-16,164.949493408203
2021-08-17,162.098007202148
2021-08-18,160.061004638672
2021-08-19,159.387496948242
2021-08-20,159.997497558594
2021-08-23,163.293502807617
2021-08-24,165.289001464844
2021-08-25,164.958999633789
2021-08-26,165.800003051758
2021-08-27,167.481506347656
2021-08-30,171.078506469727
