"Date","Price"
2020-11-12,13.4157962799072
2020-11-13,13.2565336227417
2020-11-16,13.4741201400757
2020-11-17,13.381402015686
2020-11-18,13.3878793716431
2020-11-19,13.3993473052979
2020-11-20,13.0479211807251
2020-11-23,13.1000108718872
2020-11-24,12.9183168411255
2020-11-25,13.1944732666016
2020-11-27,13.2208890914917
2020-11-30,13.3607130050659
2020-12-01,13.3492498397827
2020-12-02,13.5032825469971
2020-12-03,13.3591766357422
2020-12-04,13.5209827423096
2020-12-07,13.5693464279175
2020-12-08,13.3133029937744
2020-12-09,12.8952054977417
2020-12-10,12.9365930557251
2020-12-11,12.9774789810181
2020-12-14,13.2721662521362
2020-12-15,13.3237781524658
2020-12-16,13.2061014175415
2020-12-17,13.3045778274536
2020-12-18,13.2355165481567
2020-12-21,13.2956027984619
2020-12-22,13.2417526245117
2020-12-23,12.9734916687012
2020-12-24,12.9580316543579
2020-12-28,12.8645391464233
2020-12-29,12.9076719284058
2020-12-30,13.1096143722534
2020-12-31,13.0191144943237
2021-01-04,13.0774545669556
2021-01-05,13.3679046630859
2021-01-06,12.5798254013062
2021-01-07,13.3073196411133
2021-01-08,13.2402544021606
2021-01-11,13.584059715271
2021-01-12,13.4476823806763
2021-01-13,13.4945545196533
2021-01-14,13.1639652252197
2021-01-15,12.8241519927979
2021-01-19,12.989444732666
2021-01-20,13.3290109634399
2021-01-21,13.8293800354004
2021-01-22,13.6748075485229
2021-01-25,13.6157197952271
2021-01-26,13.3983221054077
2021-01-27,12.8822431564331
2021-01-28,13.0151262283325
2021-01-29,12.9540452957153
2021-02-01,13.2006158828735
2021-02-02,13.5194883346558
2021-02-03,13.4933080673218
2021-02-04,13.626690864563
2021-02-05,13.5536413192749
2021-02-08,14.3990640640259
2021-02-09,14.2240447998047
2021-02-10,14.7236661911011
2021-02-11,15.2088308334351
2021-02-12,14.9201259613037
2021-02-16,15.2881107330322
2021-02-17,14.865026473999
2021-02-18,14.7882394790649
2021-02-19,14.8854703903198
2021-02-22,14.3162889480591
2021-02-23,14.1031265258789
2021-02-24,14.4591436386108
2021-02-25,13.270920753479
2021-02-26,13.6768016815186
2021-03-01,13.8037014007568
2021-03-02,13.3693981170654
2021-03-03,12.7695541381836
2021-03-04,12.3362474441528
2021-03-05,12.42724609375
2021-03-08,11.5613822937012
2021-03-09,12.4901466369629
2021-03-10,12.4382705688477
2021-03-11,12.9622564315796
2021-03-12,12.8250865936279
2021-03-15,13.1595287322998
2021-03-16,13.2592897415161
2021-03-17,13.3091707229614
2021-03-18,12.6919088363647
2021-03-19,12.8148641586304
2021-03-22,13.1545429229736
2021-03-23,13.0393190383911
2021-03-24,12.6125993728638
2021-03-25,12.5051069259644
2021-03-26,12.8083772659302
2021-03-29,12.9171161651611
2021-03-30,12.8408002853394
2021-03-31,13.3161535263062
2021-04-01,13.7785396575928
2021-04-05,13.9538679122925
2021-04-06,13.8281698226929
2021-04-07,14.1094913482666
2021-04-08,14.2825746536255
2021-04-09,14.3653745651245
2021-04-12,15.1724271774292
2021-04-13,15.6417980194092
2021-04-14,15.2402648925781
2021-04-15,16.0984497070312
2021-04-16,15.8742370605469
2021-04-19,15.3248109817505
2021-04-20,15.1347703933716
2021-04-21,15.3235654830933
2021-04-22,14.8145399093628
2021-04-23,15.2285451889038
2021-04-26,15.4407806396484
2021-04-27,15.3447647094727
2021-04-28,15.2400150299072
2021-04-29,15.2878999710083
2021-04-30,14.9734086990356
2021-05-03,14.8010749816895
2021-05-04,14.3167390823364
2021-05-05,14.423731803894
2021-05-06,14.4880809783936
2021-05-07,14.7766304016113
2021-05-10,14.2314462661743
2021-05-11,14.2718486785889
2021-05-12,13.725417137146
2021-05-13,13.6323900222778
2021-05-14,14.2087507247925
2021-05-17,14.1314373016357
2021-05-18,13.9820470809937
2021-05-19,14.0319290161133
2021-05-20,14.5773630142212
2021-05-21,14.9557008743286
2021-05-24,15.5744609832764
2021-05-25,15.6101245880127
2021-05-26,15.6622467041016
2021-05-27,15.4507570266724
2021-05-28,16.205436706543
2021-06-01,16.2253932952881
2021-06-02,16.7379035949707
2021-06-03,16.9289474487305
2021-06-04,17.535982131958
2021-06-07,17.5766334533691
2021-06-08,17.4150199890137
2021-06-09,17.3204803466797
2021-06-10,17.3870849609375
2021-06-11,17.7864608764648
2021-06-14,17.9795379638672
2021-06-15,17.7497940063477
2021-06-16,17.7714977264404
2021-06-17,18.6166496276855
2021-06-18,18.5981960296631
2021-06-21,18.3871536254883
2021-06-22,18.8456516265869
2021-06-23,19.0157814025879
2021-06-24,19.1637096405029
2021-06-25,18.9895877838135
2021-06-28,19.9415111541748
2021-06-29,19.9831714630127
2021-06-30,19.9589748382568
2021-07-01,20.1680183410645
2021-07-02,20.4424209594727
2021-07-06,20.6534576416016
2021-07-07,20.3274230957031
2021-07-08,19.8594417572021
2021-07-09,20.0066223144531
2021-07-12,20.4678688049316
2021-07-13,20.2059383392334
2021-07-14,19.7983226776123
2021-07-15,18.9249820709229
2021-07-16,18.1214809417725
2021-07-19,18.7388896942139
2021-07-20,18.5715026855469
2021-07-21,19.3677673339844
2021-07-22,19.5513668060303
2021-07-23,19.5154418945312
2021-07-26,19.2520198822021
2021-07-27,19.1662044525146
2021-07-28,19.4605617523193
2021-07-29,19.6192207336426
2021-07-30,19.4565715789795
2021-08-02,19.7070255279541
2021-08-03,19.7718849182129
2021-08-04,20.229887008667
2021-08-05,20.5920944213867
2021-08-06,20.321683883667
2021-08-09,20.2508392333984
2021-08-10,19.8926200866699
2021-08-11,19.6561336517334
